url,headline,datetime,organization,caa
https://www.altnews.in/news-from-2019-viral-as-azim-premji-donates-rs-50000-crore-during-coronavirus-pandemic/,"News from 2019 viral as Azim Premji donates Rs 50,000 crore during coronavirus pandemic",3/27/20,Alt News,No
https://www.altnews.in/no-deers-did-not-turn-on-ooty-coimbatore-road-as-covid-19-lockdown-restricts-human-activity/,"No, deers did not turn up on Ooty-Coimbatore road as COVID-19 lockdown restricts human activity",3/27/20,Alt News,No
https://www.altnews.in/no-indian-army-has-not-built-1000-bed-quarantine-facility-for-coronavirus-patients/,"No, Indian army has not built 1000-bed quarantine facility for coronavirus patients",3/27/20,Alt News,No
https://www.altnews.in/fake-audio-clip-claims-59-people-test-positive-for-coronavirus-in-nagpur/,Viral audio falsely claims 59 positive coronavirus cases in Nagpur,3/27/20,Alt News,No
https://www.altnews.in/images-of-earthquake-aftermath-in-croatia-shared-as-coronavirus-patients-in-italy/,Images of aftermath of earthquake in Croatia shared as coronavirus patients in Italy,3/26/20,Alt News,No
https://www.altnews.in/an-image-from-malaysia-has-been-shared-as-indonesian-doctor-who-died-while-treating-coronavirus-patients/,COVID-19: Photo from Malaysia shared as Indonesian doctor who died treating patients,3/26/20,Alt News,No
https://www.altnews.in/vidoe-of-a-corona-virus-patient-named-mubashir-viral-as-that-of-deceased-26-year-old-doctor-riaz/,COVID-19: Video of Pak patient in UK shared as Pak doctor who died after treating patients,3/26/20,Alt News,No
https://www.altnews.in/scene-from-2007-sci-fi-miniseries-viral-as-mass-graves-of-coronavirus-victims-in-italy/,Scene from 2007 sci-fi miniseries viral as mass graves of coronavirus victims in Italy,3/26/20,Alt News,No
https://www.altnews.in/covid-19-viral-video-of-patient-gasping-for-breath-is-not-from-india/,COVID-19: Viral video of patient gasping for breath is NOT from India,3/26/20,Alt News,No
https://www.altnews.in/no-dr-ramesh-guptas-zoology-book-does-not-mention-a-cure-for-novel-coronavirus/,"No, Dr Ramesh Gupta’s zoology book DOES NOT mention a cure for novel coronavirus",3/25/20,Alt News,No
https://www.altnews.in/photo-from-1985-where-mother-in-protective-gear-holds-her-baby-given-coronavirus-spin/,Photo from 1985 where mother in protective gear holds her baby given coronavirus spin,3/25/20,Alt News,No
https://www.altnews.in/covid-19-video-of-belgian-man-rubbing-saliva-ridden-hand-on-metro-train-handrail-viral-in-india/,COVID-19: Video of Belgian man rubbing saliva-ridden hand on metro train handrail viral in India,3/25/20,Alt News,No
https://www.altnews.in/unrelated-incident-from-brazil-viral-as-italian-police-arresting-man-during-covid-19-lockdown/,Unrelated incident from Brazil viral as Italian police arresting man during COVID-19 lockdown,3/25/20,Alt News,No
https://www.altnews.in/image-of-couple-at-barcelona-airport-shared-as-italian-doctors-infected-with-coronavirus/,Image of couple at Barcelona airport shared as Italian doctors infected with coronavirus,3/24/20,Alt News,No
https://www.altnews.in/old-unrelated-images-shared-as-mass-deaths-due-to-coronavirus/,"Old, unrelated images shared as mass deaths due to coronavirus",3/24/20,Alt News,No
https://www.altnews.in/digitally-created-horror-video-shared-as-attack-on-italian-church-by-islamic-forces/,Digitally created horror video shared as attack on Italian church by Islamic forces,3/23/20,Alt News,No
https://www.altnews.in/old-image-of-brazilian-president-shared-as-italian-pm-breaks-down-due-covid-19-pandemic/,Old image of Brazilian President shared as Italian PM breaks down due COVID-19 pandemic,3/23/20,Alt News,No
https://www.altnews.in/image-of-covid-19-test-kit-shared-as-newly-developed-coronavirus-vaccine-by-roche/,Image of COVID-19 test kit shared as newly developed ‘coronavirus vaccine’ by Roche,3/23/20,Alt News,No
https://www.altnews.in/video-from-2011-viral-as-chinese-muslims-offer-namaz-on-road-amid-coronavirus-pandemic/,"Coronavirus: Old video from China viral as people embracing Islam, reading namaz in public",3/23/20,Alt News,No
https://www.altnews.in/no-putin-has-not-left-800-lions-on-russian-streets-to-ensure-lockdown-during-covid-19-pandemic/,"No, Putin has not left 800 lions on Russian streets to ensure lockdown during COVID-19 pandemic",3/23/20,Alt News,No
https://www.altnews.in/coronavirus-video-of-indonesian-meat-market-shared-as-chinas-wuhan/,Coronavirus: Video from Indonesia shared as wet food market in China’s Wuhan,3/22/20,Alt News,No
https://www.altnews.in/fake-notice-attributed-to-delhi-police-claims-rs-11000-fine-for-breaking-junta-curfew-on-march-22/,"Fake notice attributed to Delhi police claims Rs 11,000 fine for breaking ‘Junta curfew’ on March 22",3/21/20,Alt News,No
https://www.altnews.in/old-video-of-counter-terrorism-mock-drill-at-singapore-airport-viral-with-coronavirus-spin/,Old video of counter-terrorism mock drill at Singapore airport viral with coronavirus spin,3/21/20,Alt News,No
https://www.altnews.in/fact-check-ramdev-coronavirus-cow-urine/,Old image shared as Ramdev overdosed on cow urine to avoid coronavirus infection,3/21/20,Alt News,No
https://www.altnews.in/coronavirus-malaysian-govts-restricted-movement-order-shared-as-notice-by-pmo-india/,Coronavirus: Malaysian govt’s ‘Restricted Movement Order’ shared as notice by PMO India,3/21/20,Alt News,No
https://www.altnews.in/video-of-covid-19-patient-from-london-shared-as-surat-woman-who-recently-tested-postive/,Video of COVID-19 patient from London shared as Surat woman who recently tested postive,3/21/20,Alt News,No
https://www.altnews.in/hostage-rescue-drill-video-at-senegal-airport-viral-with-coronavirus-spin/,Hostage rescue drill video at Senegal airport viral with coronavirus spin,3/21/20,Alt News,No
https://www.altnews.in/social-distancing-is-imperative-but-14-hour-janta-curfew-will-not-break-the-cycle-of-infection/,Social distancing is imperative but 14-hour ‘Janta curfew’ will not break the cycle of infection,3/21/20,Alt News,No
https://www.altnews.in/sci-check-lifespan-of-coronavirus-outside-the-human-body-on-different-surfaces/,Sci-check: Lifespan of coronavirus outside the human body on different surfaces,3/20/20,Alt News,No
https://www.altnews.in/viral-audio-falsely-claims-who-has-recommended-india-lockdown-from-april-15-to-june-15/,Viral audio falsely claims WHO has recommended India lockdown from April 15 to June 15,3/20/20,Alt News,No
https://www.altnews.in/mysterious-apocalyptic-planet-spotted-in-the-sky-no-old-hoax-video-viral/,"Mysterious apocalyptic planet spotted in the sky? No, old hoax video viral",3/20/20,Alt News,No
https://www.altnews.in/no-medicine-will-be-sprayed-in-the-air-to-kill-coronavirus-fake-message-viral/,No medicine will be sprayed in the air to kill coronavirus; fake message viral,3/20/20,Alt News,No
https://www.altnews.in/no-amul-will-not-shut-its-milk-chilling-centres-from-march-21-due-to-coronavirus/,"No, Amul will not shut its milk chilling centres from March 21 due to coronavirus",3/19/20,Alt News,No
https://www.altnews.in/no-saddam-hussein-did-not-say-us-had-threatened-iraq-with-coronavirus-in-1990/,"No, Saddam Hussein did not say US had threatened Iraq with coronavirus in 1990",3/19/20,Alt News,No
https://www.altnews.in/video-of-coronavirus-mock-drill-in-punjab-goes-viral-with-false-claim/,Coronavirus: Mock drill video by Punjab police viral as real,3/19/20,Alt News,No
https://www.altnews.in/fake-audio-clip-attributed-to-dr-devi-shetty-advises-against-getting-tested-for-coronavirus/,Fake audio clip attributed to Dr Devi Shetty advises against getting tested for coronavirus,3/19/20,Alt News,No
https://www.altnews.in/old-video-falsely-viral-as-goats-infected-with-coronavirus-in-ajmers-bakra-market/,Old video falsely viral as goats infected with coronavirus in Ajmer’s bakra market,3/19/20,Alt News,No
https://www.altnews.in/media-misreports-amitabh-bachchan-did-not-share-image-of-his-hand-with-home-quarantine-stamp/,Media misreports: Amitabh Bachchan did not share image of his hand with ‘home-quarantine’ stamp,3/18/20,Alt News,No
https://www.altnews.in/no-vitamin-c-and-lemon-infused-hot-water-do-not-protect-against-coronavirus-or-cancer/,"No, Vitamin C and lemon-infused hot water do not protect against coronavirus or cancer",3/18/20,Alt News,No
https://www.altnews.in/video-of-hindu-monk-beaten-for-misbehaving-with-child-shared-with-false-communal-narrative/,Video of Hindu monk beaten for misbehaving with child shared with false communal narrative,3/18/20,Alt News,No
https://www.altnews.in/no-trump-has-not-announced-launch-of-coronavirus-vaccine-by-swiss-drugmaker-roche/,"No, Trump has not announced launch of coronavirus vaccine by Swiss drugmaker Roche",3/17/20,Alt News,No
https://www.altnews.in/no-bank-accounts-will-not-blocked-due-to-failure-of-submitting-npr-documents/,"No, bank accounts will not be blocked due to failure of submitting NPR documents",3/17/20,Alt News,No
https://www.altnews.in/places-most-affected-by-coronavirus-not-situated-on-latitude-40-misleading-image-viral/,"Places most affected by coronavirus not situated on latitude 40°, misleading image viral",3/17/20,Alt News,No
https://www.altnews.in/public-tv-opindia-my-nation-run-fake-news-that-four-muslims-refuse-coronavirus-testing-in-karnataka/,Public TV falsely claims Muslim youths in Karnataka refuse coronavirus testing for “religious reasons”,3/16/20,Alt News,No
https://www.altnews.in/fake-messages-claiming-himalaya-founder-funds-terrorists-viral-on-social-media/,Fake messages claiming Himalaya founder funds terrorists viral on social media,3/16/20,Alt News,No
https://www.altnews.in/old-video-from-hong-kong-shared-as-china-police-crackdown-on-suspected-coronavirus-patients/,Police action during Hong Kong protest shared as crackdown on coronavirus patients in China,3/16/20,Alt News,No
https://www.altnews.in/no-beef-flavoured-maggi-is-not-being-sold-in-india/,"No, beef flavoured maggi is not being sold in India",3/16/20,Alt News,No
https://www.altnews.in/thorough-hand-washing-with-an-ordinary-soap-is-effective-in-killing-coronavirus-covid-19/,Thorough hand-washing with an ordinary soap is effective in killing coronavirus (COVID-19),3/14/20,Alt News,No
https://www.altnews.in/no-dean-koontzs-1981-novel-did-not-predict-coronavirus-emerging-from-china/,"No, Dean Koontz’s 1981 novel did not ‘predict’ coronavirus emerging from China",3/14/20,Alt News,No
https://www.altnews.in/sci-check-do-masks-help-to-prevent-the-spread-of-coronavirus/,Sci-check: Do masks help to prevent the spread of coronavirus?,3/14/20,Alt News,No
https://www.altnews.in/moh-states-viral-pdf-that-offers-clarification-regarding-the-declaration-of-holidays-is-false/,Coronavirus: Ministry of Health debunks fake notice viral as clarification on state holidays,3/14/20,Alt News,No
https://www.altnews.in/first-muslim-woman-sp-in-maharashtra-no-image-of-womens-day-celebration-viral/,"First Muslim woman SP in Maharashtra? No, image of Women’s Day celebration viral",3/13/20,Alt News,No
https://www.altnews.in/yes-bank-crisis-false-message-names-congress-linked-companies-as-top-willful-defaulters/,Yes Bank crisis: False message claims Congress-linked companies are top willful defaulters,3/13/20,Alt News,No
https://www.altnews.in/sci-check-coronavirus-advisory-falsely-attributed-to-unicef-viral-on-social-media/,Sci-check: Coronavirus advisory falsely attributed to UNICEF viral on social media,3/13/20,Alt News,No
https://www.altnews.in/old-video-of-a-fruit-seller-in-pakistan-spray-painting-grapes-viral-as-mumbai-india/,Old video from Pakistan shared as fruit-seller in Lonavla spraying red paint on litchi,3/13/20,Alt News,No
https://www.altnews.in/delhi-riots-times-now-misreports-man-firing-at-muslim-mob-as-attack-on-police/,Delhi riots: Times Now misreports man firing at Muslim mob as attack on police,3/12/20,Alt News,Yes
https://www.altnews.in/old-pornographic-video-viral-as-shaheen-bagh/,Old pornographic video viral as Shaheen Bagh,3/12/20,Alt News,Yes
https://www.altnews.in/old-images-of-weapons-seized-in-punjab-gujarat-shared-as-delhi-riots/,"Old images of weapons seized in Punjab, Gujarat shared as Delhi riots",3/11/20,Alt News,Yes
https://www.altnews.in/old-video-from-saudi-arabia-viral-as-20-lakh-people-convert-to-islam-in-china/,Old video from Saudi Arabia viral as 20 lakh people convert to Islam in China,3/11/20,Alt News,No
https://www.altnews.in/old-image-from-jk-viral-as-police-brutality-in-delhi/,Old image from J&K viral as police brutality in Delhi,3/11/20,Alt News,Yes
https://www.altnews.in/sudarshan-news-broadcasts-fake-news-about-woman-murdered-in-tahir-hussains-house/,Sudarshan News broadcasts fake news about woman murdered in Tahir Hussain’s house,3/11/20,Alt News,Yes
https://www.altnews.in/no-china-didnt-grant-permission-to-read-quran-in-the-light-of-coronavirus-epidemic/,Chinese reading Quran after ban lifted in view of coronavirus? Old video viral,3/9/20,Alt News,No
https://www.altnews.in/up-police-dismisses-claims-of-muslim-population-throwing-pieces-of-meat-in-front-of-a-hindu-temple-in-hathras-district/,Meats pieces thrown by Muslims outside temple in UP’s Hathras? Police debunks false claim,3/9/20,Alt News,No
https://www.altnews.in/no-arvind-kejriwal-didnt-admit-of-having-family-ties-with-rss-clipped-video-viral/,"No, Arvind Kejriwal didn’t admit of having family ties with RSS; clipped video viral",3/9/20,Alt News,No
https://www.altnews.in/minor-girls-death-in-mp-falsely-linked-with-delhi-riots-and-tahir-hussain/,Minor girl’s death in MP falsely linked with Delhi riots and Tahir Hussain,3/9/20,Alt News,Yes
https://www.altnews.in/old-video-bjp-mp-sharad-tripathi-beat-mla-rakesh-singh-shoes-shared-aap-sanjay/,Old video of BJP members shared as AAP’s Sanjay Singh thrashed AAP MLA with shoes,3/9/20,Alt News,No
https://www.altnews.in/twitter-account-with-provocative-tweets-falsely-claims-to-be-al-jazeera-correspondent/,Twitter account with provocative tweets falsely claims to be Al Jazeera correspondent,3/7/20,Alt News,No
https://www.altnews.in/police-lathicharge-video-on-anti-caa-protestors-in-up-shared-as-delhi-police/,Old video of UP police lathicharge on anti-CAA protesters shared as Delhi police,3/6/20,Alt News,Yes
https://www.altnews.in/yet-another-clipped-video-viral-to-falsely-portray-harsh-mander-as-instigating-violence/,Yet another clipped video viral to falsely portray Harsh Mander as instigating violence,3/5/20,Alt News,Yes
https://www.altnews.in/coronavirus-screenshots-from-aaj-taks-fact-check-shared-with-misleading-claim/,"Aaj Tak’s fact-check that alcohol, weed don’t cure coronavirus infection viral with misleading claim",3/5/20,Alt News,No
https://www.altnews.in/old-video-of-cop-beating-woman-in-gwalior-shared-as-delhi-police-brutality/,Old video of cop beating woman in Gwalior shared as Delhi police brutality,3/5/20,Alt News,Yes
https://www.altnews.in/was-srinagars-shankaracharya-temple-lit-up-for-maha-shivratri-celebrations-after-decades/,Was Srinagar’s Shankaracharya Temple lit up for Maha Shivratri celebrations after decades?,3/5/20,Alt News,No
https://www.altnews.in/clipped-video-shared-to-claim-harsh-mander-instigated-violence-in-jamia-speech/,Clipped video shared to claim Harsh Mander instigated violence in Jamia speech,3/4/20,Alt News,Yes
https://www.altnews.in/aap-offers-monetary-relief-to-only-muslim-victims-of-delhi-riots-dainik-jagran-clipping-morphed/,AAP offers monetary relief to only Muslim victims of Delhi riots? Dainik Jagran clipping morphed,3/4/20,Alt News,Yes
https://www.altnews.in/old-images-from-syria-bangladesh-shared-as-delhi-riots/,"Old images from Syria, Bangladesh shared as Delhi riots",3/4/20,Alt News,Yes
https://www.altnews.in/video-of-woman-and-a-baby-infants-bodies-dug-up-shared-with-communal-angle/,Video of infant and woman’s dead bodies dug out from ground is unrelated to Delhi riots,3/4/20,Alt News,Yes
https://www.altnews.in/delhi-police-supporting-stone-pelters-congress-members-share-video-from-up/,"After Jahangirpuri violence, old video from UP shared to target UP police",3/3/20,Alt News,Yes
https://www.altnews.in/shaheen-bagh-women-getting-paid-no-this-is-a-video-of-relief-distribution-to-delhi-riot-victims/,"Shaheen Bagh women getting paid? No, this is a video of relief distribution to Delhi riot victims",3/2/20,Alt News,Yes
https://www.altnews.in/muslim-shop-sells-biryani-laced-with-abortion-pills-to-hindus-fictional-news-viral/,Muslim shops sell biryani laced with birth control pills to Hindus? Fictional story viral,3/2/20,Alt News,No
https://www.altnews.in/muslim-girl-raped-by-hindu-mob-in-delhi-pak-propaganda-website-runs-fake-news/,Muslim girl raped by Hindu mob in Delhi? Pak propaganda website runs fake news,3/2/20,Alt News,Yes
https://www.altnews.in/suresh-chawanke-shared-paris-gare-de-lyon-fire-video-to-target-muslim-community/,Suresh Chavhanke falsely claims Muslim community in Paris torched railway station,3/2/20,Alt News,No
