url,headline,datetime,organization,caa,fact_check_details
https://www.thequint.com/news/webqoof/daniel-radcliffe-tested-positive-for-coronavirus-here-is-the-truth-fact-check,Daniel Radcliffe Tested Positive for Coronavirus? Here’s the Truth,2020-03-11,The Quint,No,The fake account has now been suspended by Twitter for violating the rules.
https://www.thequint.com/news/webqoof/aam-aadmi-party-list-for-delhi-elections-shared-with-false-communal-angle,Fake AAP Candidate List for Delhi Polls Shared With Communal Angle,2020-01-14,The Quint,No,"According to the message, AAP has decided to field 21 Muslims out of 27 candidates in its first list. "
https://www.thequint.com/news/webqoof/tarek-fatah-claims-pakistani-woman-screamed-at-polio-vaccine-volunteers-fact-check,"Pak Woman Yelled at Polio Workers? No, Tarek Fatah Gets It Wrong",2020-01-15,The Quint,No,"The video has been taken from a scene in Pakistani movie, Load Wedding which was released in 2018. "
https://www.thequint.com/news/webqoof/the-wire-journalist-creating-islamic-state-bjp-shares-clipped-video-fact-check, BJP Used Clipped Video to Claim Scribe Calls for an Islamic State,2020-01-28,The Quint,No,"In the original clip, she says that protests should  “not be Muslim-only” and instead, should be inclusive. "
https://www.thequint.com/news/webqoof/poster-at-priyanka-gandhi-dharna-calls-for-a-muslim-india-fact-check,Poster at Priyanka’s Dharna Calls for a ‘Muslim India’? Fake Alert,2019-12-24,The Quint,Yes,"The slogan written on the poster actually read, “Lathi-goli nahi rozgaar-roti do.” "
https://www.thequint.com/news/webqoof/social-media-activists-opinion-on-judiciary-shared-as-justice-srikrishna-fact-check,Man Lashing Out at Judiciary on Camera is Not Justice Srikrishna,2019-12-12,The Quint,No,The video of a man sharing his opinion on the Hyderabad vet rape-murder and the encounter has gone viral.
https://www.thequint.com/news/webqoof/covid-19-dr-devi-shetty-released-audio-note-on-coronavirus-fact-check,"No, Dr Devi Shetty Hasn’t Released an Audio Note on Coronavirus",2020-03-19,The Quint,No,"Speaking to The Quint, Dr Shetty denied releasing any such note and called the clip ‘fake’."
https://www.thequint.com/news/webqoof/covid-19-visuals-of-dead-bodies-and-coffins-are-not-from-italy,Dead COVID-19 Patients in Italy? Pictures are Old & Unrelated,2020-03-31,The Quint,No,The visuals are not related to the novel coronavirus pandemic in Italy; they are of different incidents and old.
https://www.thequint.com/news/webqoof/ludhiana-police-numbers-for-free-rides-for-women-passed-off-as-maharashtra,"Ludhiana’s Free Ride Scheme for Women Shared as Maha’s, Kolkata’s",2019-12-09,The Quint,No,"One of the numbers  mentioned in the message is a pan-India number, while the other one is Ludhiana Police’s."
https://www.thequint.com/news/webqoof/corpses-of-wuhan-coronavirus-patients-dumped-on-roads-fake-news-fact-check,Corpses of Wuhan Coronavirus Patients Dumped on Roads? Fake Alert,2020-03-11,The Quint,No,A video on the internet is claiming that corpses of Wuhan coronavirus patients are being dumped on roads.
https://www.thequint.com/news/webqoof/mha-order-says-stop-using-word-hindu-ban-shiva-linga-fact-check,Did Home Ministry Ban Official Use of ‘Hindu’?  Fake News Alert,2020-01-17,The Quint,No,"The fake order claims that MHA has directed all the states and UTs to avoid the term ‘Hindu’, ‘shiv ling’ etc."
https://www.thequint.com/news/webqoof/no-toll-fee-for-lawyers-across-india-nhai-issues-clarification-fact-check,NHAI Exempting Lawyers From Paying Toll Tax? Letter is Fake!,2019-12-12,The Quint,No,NHAI issued a clarification stating that advocates are not exempted from paying user fee at NH Fee toll plazas.
https://www.thequint.com/news/webqoof/swedish-child-beaten-by-muslims-immigrants-for-having-blue-eyes-fact-check,"Swedish Child Beaten by Muslim Immigrants? No, It’s False News",2020-01-02,The Quint,No,Image of a dog attack victim is being shared as a Swedish child attacked by Muslim immigrants for having blue eyes.
https://www.thequint.com/news/webqoof/dilip-ghosh-attacked-by-mob-during-bjp-caa-outreach-program-fact-check,Old Video of Attack on BJP’s Dilip Ghosh Revived Amid CAA Protests,2020-01-21,The Quint,Yes,"The video is from 2017 when Ghosh, along with other BJP leaders, was attacked by Gorkha supporters in Darjeeling."
https://www.thequint.com/news/webqoof/covid-19-media-misreports-cristiano-ronaldo-turning-hotels-to-hospitals-fact-check,Ronaldo Isn’t Turning Hotels to Hospitals for Coronavirus Patients,2020-03-16,The Quint,No,Spokesperson of Ronaldo’s hotel in Lisbon in Portugal denied hat the hotel was going to be transformed into a hotel.
https://www.thequint.com/news/webqoof/land-dispute-shared-as-communal-attack-on-bangladesh-iskcon-temple-fact-check,Land Dispute Shared as Communal Attack on B’desh ISKCON Temple,2020-01-24,The Quint,No,We got in touch with the management of ISKCON and the police who said that the incident was a property dispute.
https://www.thequint.com/news/webqoof/belgium-health-minister-bans-sexual-activities-over-covid-19-false-fact-check,Did Belgium Health Minister Ban 'Group Sex' Over COVID-19? Nope!,2020-03-24,The Quint,No,World News Daily Report produces articles that are ‘satirical’ and ‘fictional’ in nature.
https://www.thequint.com/news/webqoof/meenakshi-lekhi-claim-about-no-riots-in-gujarat-post-2002-is-false,Meenakshi Lekhi’s Claim About ‘No Riots in Guj Post 2002’ is False,2020-03-17,The Quint,No,The data collected by the NCRB paints a different picture and shows the  cases of violence/riots post 2002.
https://www.thequint.com/news/webqoof/caa-protests-class-12-student-misidentified-as-jamia-ayesha-renna-fact-check,CAA Protests: Class 12 Student Misidentified as Jamia’s Ayesha ,2019-12-19,The Quint,Yes,The girl seen in the images is actually 17-year-old Safa Sebin who is a class 12 student in a Wayanad school.
https://www.thequint.com/news/webqoof/fake-tweet-used-to-claim-shehla-rashid-asked-to-boycott-shikara-fact-check,Fake Tweet Used to Claim Shehla Rashid Asked to Boycott Shikara,2020-01-13,The Quint,No,"Speaking to The Quint, Shehla Rashid said that the tweet is fake and that she has not made any such appeal."
https://www.thequint.com/news/webqoof/amit-shah-says-congress-divided-india-on-the-basis-of-religion-fact-check,"Cong Divided India on Basis of Religion, Says Shah – But Did It? ",2020-02-13,The Quint,No,"While blaming the Congress for partition based on religion, Amit Shah might be overlooking history and facts. "
https://www.thequint.com/news/webqoof/morphed-images-used-to-claim-modi-ordered-internet-shut-down-coronavirus-fact-check,COVID-19: Fake Bulletin Used to Claim PM Ordered Internet Shutdown,2020-03-27,The Quint,No,"The viral images differ from the actual bulletins in terms of formatting, content and language."
https://www.thequint.com/news/webqoof/blind-singers-video-sees-million-views-but-the-claim-is-fake-fact-check,"‘Blind’ Singers’ Video Sees Million Views, But the Claim Is Fake  ",2019-12-31,The Quint,No,"The video went viral in 2017 too, but Aabhas Joshi, who features in the video, told us that the claim is false."
https://www.thequint.com/news/webqoof/turmeric-and-lemon-help-fight-coronavirus-heres-the-truth-fake-news-doctors-explain,Turmeric and Lemon Help Fight Coronavirus? Doctors Say No Proof,2020-03-12,The Quint,No,"Filmmaker Vivek Agnihotri is among those who have claimed this on social media, but doctors say there’s no evidence."
https://www.thequint.com/news/webqoof/photo-of-people-lying-dead-on-a-street-due-to-coronavirus-fact-check,"Photo of People Who Died of Coronavirus? No, It’s an Art Project!",2020-03-11,The Quint,No,"Along with the photo, a message is also being shared which lays out warnings against the deadly coronavirus."
https://www.thequint.com/news/webqoof/jnu-umar-khalid-chanted-hinduon-se-azadi-bjp-makes-false-claim-fact-check,Did Umar Khalid Chant ‘Hinduon Se Azadi’? BJP Makes False Claim,2020-01-06,The Quint,No, Umar Khalid took to Twitter and claimed that Bagga’s tweet was spreading lies.
https://www.thequint.com/news/webqoof/gautam-gambhir-uses-defunct-school-to-target-aap-on-education-front-fact-check,Gambhir Uses Defunct School to Target AAP on Education Front,2020-01-30,The Quint,No,The Quint saw a notice outside the school stating that it was shifted to SBV JJ Colony on 9 October 2019.
https://www.thequint.com/news/webqoof/old-photo-of-cop-thrashing-protester-in-lucknow-shared-as-jamia-fact-check,"IPS Officer Stepping On Jamia Student? No, Image Is From Lucknow",2019-12-16,The Quint,Yes,An old image of a cop trampling a protester with boots is viral on social media with a claim that it is from Jamia. 
https://www.thequint.com/news/webqoof/aap-providing-relief-aid-to-only-muslims-newspaper-advertisement-is-edited-fact-check,AAP Providing Relief Aid to Only Muslims? Newspaper Ad is Edited,2020-03-04,The Quint,Yes,The pamphlet lists down the amount that the AAP government will be giving to the victims of the Delhi violence.
https://www.thequint.com/news/webqoof/jnu-violence-abvp-claims-sfi-soori-icu-healed-in-24-hours-fact-check,‘Magically Healed in a Day’: ABVP’s Fake Claim About JNU’s Soori,2020-01-08,The Quint,Yes,The claim implies JNU student Soori had faked his injuries from the JNU violence. Here’s why the claim is false.
https://translate.google.com/translate?hl=en&sl=id&u=https://www.thequint.com/news/webqoof/2015-images-used-to-claim-kanika-kapoor-infected-prince-charles-with-covid-19&prev=search&pto=aue,"No, Kanika Kapoor Did Not Infect Prince Charles With COVID-19",2020-03-25,The Quint,No,"The image is from 2015 when Kanika Kapoor attended an event hosted by Prince Charles Camilla, Duchess of Cornwall."
https://www.thequint.com/news/webqoof/muslims-rejoicing-over-end-of-quran-ban-in-china-fake-alert-fact-check,Muslims Rejoicing the Quran Ban Being Lifted in China? Fake Alert!,2020-03-17,The Quint,No,The video is as old as 2014 and purportedly shows Chinese Christians crying as they receive Bibles.
https://www.thequint.com/news/webqoof/image-one-eye-bandaged-protest-shared-as-caa-protesters-fake-injuries-fact-check,Why CAA Protesters With Fake Bandages Don’t Mean Fake Injuries,2020-01-10,The Quint,Yes,"Yes, these bandages are fake – but that doesn’t mean the protesters are faking injuries, as claimed. Here’s why. "
https://www.thequint.com/news/webqoof/video-of-chinese-president-xi-jinping-visiting-mosque-amid-coronavirus-scare-fact-check,Old Video of Chinese Prez at Mosque Revived Amid Coronavirus Scare,2020-02-05,The Quint,No,"In the video, Xi Jinping can be seen in a mosque, interacting with some men and shaking their hands. "
https://www.thequint.com/news/webqoof/supriya-sule-is-not-daughter-in-law-of-bal-thackerays-sister-fact-check,"Are Supriya Sule & Bal Thackeray Related? No, Just a Viral Hoax",2019-12-02,The Quint,No,Sadanand Sule’s mother was Shashi Bhatt who passed away in 1964 when he was just two years old.
https://www.thequint.com/news/webqoof/tamil-nadu-boy-punished-wearing-ayyappa-mala-not-reason-for-burns-fact-check,Fake! RSS Mag Says Christian School Punished Boy For Ayyappa Dress,2019-12-12,The Quint,No,"The boy was asked to clean chemistry lab in his school when an acid bottle fell on him, which caused injuries."
https://www.thequint.com/news/webqoof/how-coronavirus-misinformation-is-keeping-fact-checkers-across-the-globe-on-their-toes,COVID-19 Misinformation Is Keeping Fact-Checkers on Their Toes,2020-03-20,The Quint,No,"IFCN, comprising of fact-checkers across the globe, has debunked over 1,000 claims made about the novel coronavirus."
https://www.thequint.com/news/webqoof/dead-bodies-of-coronavirus-covid-19-victims-being-dumped-in-italy-fake-alert,"Bodies of COVID-19 Victims Being Dumped in Italy? No, a Film Scene",2020-03-30,The Quint,No,The visuals are actually from a TV series about a (fictional) deadly bird flu in Los Angeles that aired in 2007.
https://www.thequint.com/news/webqoof/muslims-threw-meat-near-hindu-temple-uttar-pradesh-no-its-roosters-feathers-fact-check,"Muslims Threw Meat Near Hindu Temple? No, They’re Rooster Feathers",2020-02-17,The Quint,No,The Hathras Police found that the things lying on the ground are feathers of a rooster.
https://www.thequint.com/news/webqoof/kiran-bedi-shares-a-video-on-twitter-claiming-that-sun-chants-om-fact-check,‘Still Worth Listening To’: Kiran Bedi On Sharing False NASA Video,2020-01-04,The Quint,No,"Kiran Bedi shared a video claiming NASA released the sound the Sun makes, and it was ‘Om’. That’s not really true."
https://www.thequint.com/news/webqoof/yogi-adityanath-stopped-monthly-pension-given-to-bollywood-celebrities-for-positive-coverage-fact-check,Akhilesh Govt Paid Bollywood Celebs for Positive Comments? No,2020-01-15,The Quint,No,The viral message claims that Adityanath had stopped the monthly money that Bollywood celebrities were getting.
https://www.thequint.com/news/webqoof/ramdev-infected-with-coronavirus-can-be-treated-using-cow-dung-cow-urine-fact-check,"Ramdev Infected With Coronavirus? No, Image Is Old & Unrelated",2020-03-11,The Quint,No,"The picture was taken in Dehradun in 2011, after the yoga guru broke his nine-day fast."
https://www.thequint.com/news/webqoof/china-seeks-approval-to-kill-coronavirus-patients-no-its-a-hoax-website-fact-check,Hoax Website Claims China Planning to Kill Coronavirus Patients,2020-03-11,The Quint,No,Many other articles published by AB-TC (aka City News) have been debunked by various fact-checkers multiple times.
https://www.thequint.com/news/webqoof/did-aap-mla-amanatullah-khan-say-we-will-become-sharia-in-speech-fact-check,"Did Amanatullah Khan Say ‘We Will Become Sharia’? No, Listen Again",2020-02-10,The Quint,No,The clip of Amanatullah Khan is being shared with people claiming that he said “Hum Sharia banenge” in the video.
https://www.thequint.com/news/webqoof/old-madhya-pradesh-video-of-mob-attacking-man-viral-amid-delhi-violence-fact-check,MP Video of Mob Beating Farmers Viral As ‘RSS Atrocity’ in Delhi,2020-02-27,The Quint,No,One farmer died while five others were injured by a mob amid rumours that a gang of child-lifters was present.
https://www.thequint.com/news/webqoof/video-of-vhp-leader-used-to-claim-naseeruddin-shah-brother-supports-caa-fact-check,VHP Leader’s Video Used to Claim Naseeruddin Shah’s Kin Is Pro-CAA,2020-01-23,The Quint,Yes,He is VHP Leader Acharya Dharmendra and not Naseeruddin Shah’s brother Rizwan Ahmed.
https://www.thequint.com/news/webqoof/hyderabad-rape-case-viral-false-video-man-accused-in-murder-case-being-roughed-up,"Accused in Hyderabad Case Being Roughed Up? No, Video is From AP ",2019-12-02,The Quint,No,The man in the video was accused of sexually assaulting a minor girl in Andhra Pradesh’s Chittoor district.
https://www.thequint.com/news/webqoof/dasna-devi-temple-mahant-gives-false-communal-spin-to-hyderabad-rape-and-muder-case,No Hindus Accused in Hyd Rape Case? UP ‘Priest’ Spreads Fake News,2019-12-05,The Quint,No,"Narsinghanand Saraswati, head priest of a temple in UP, has spread communal hatred at various occasions in the past."
https://www.thequint.com/news/webqoof/did-jnusu-president-aishe-ghosh-fake-injury-no-its-a-mirror-image-fact-check,"Did JNUSU Prez Aishe Ghosh Fake Injury? No, It’s a Mirror Image",2020-01-10,The Quint,Yes,The image in which it can be seen in her right hand is actually a mirror image of the original one.
https://www.thequint.com/news/webqoof/article-claims-barack-and-michelle-obama-are-divorcing-because-barack-is-gay-fact-check,"No, Barack & Michelle Obama Aren’t Divorcing; Article is a Parody",2020-02-04,The Quint,No,A news article about  Barack Obama and Michelle Obama announcing divorce is being shared on social media.
https://www.thequint.com/news/webqoof/mp-girl-passed-off-as-one-whose-clothes-were-found-in-tahir-hussain-house,Case From MP Shared as Girl Found Dead in Tahir Hussain’s House,2020-03-03,The Quint,Yes,The image is of 18-year-old Jyoti Patidar who allegedly killed herself on  20 February in Madhya Pradesh.
https://www.thequint.com/news/webqoof/video-of-woman-beaten-in-pakistan-falsely-claimed-to-be-a-hindu-fact-check,Video of Woman Beaten in Pak Shared as Atrocity Against Hindus,2019-12-13,The Quint,No,Her name is Amrat Shahzadi and the incident took place when a fight happened between lawyers and the woman.
https://www.thequint.com/news/webqoof/russia-using-lions-to-make-people-stay-indoors-amid-coronavirus-no-its-fake-news,"Russia Using Lions to Make People Stay Indoors? No, it’s Fake News",2020-03-23,The Quint,No,"It has been created using a template ‘Break you own news,’ and is not a part of any bulletin run by a media outlet. "
https://www.thequint.com/news/webqoof/places-most-affected-by-covid-19-situated-at-latitude-40-degrees-fake-news-fact-check,Places Most Affected by COVID-19 Situated At Latitude 40°? No,2020-03-18,The Quint,No,Coordinates of certain places mentioned in the viral message go as far as  47 and 48° N.
https://www.thequint.com/news/webqoof/doctors-say-no-data-to-claim-tea-can-cure-coronavirus-that-is-a-fake-message,"Docs Say No Data to Claim Tea Can Cure COVID-19, It’s a Fake Msg",2020-03-25,The Quint,No,"Dr Suranjit Chatterjee, Apollo Hospitals, said that there is no evidence to support the claim."
https://www.thequint.com/news/webqoof/old-video-of-guns-in-ghee-cans-passed-of-as-rss-distributing-them-in-delhi,Old Video of Guns in Cans Shared as RSS Distributing Arms in Delhi,2020-02-28,The Quint,Yes,The video dates back to September 2019 when Delhi Police Special Cell had arrested two people from Ghazipur area.
https://www.thequint.com/news/webqoof/unverified-message-claims-israel-has-found-the-cure-for-covid-19-fake-news-fact-check,Unverified Message Claims Israel Has Found the Cure For COVID-19,2020-03-31,The Quint,No,Contrary to the claims there is no medical evidence to suggest that lemon & baking soda can help cure coronavirus.
https://www.thequint.com/news/webqoof/no-ph-value-of-covid-19-experts-deny-its-link-with-alkaline-foods-fact-check,"No pH Value of COVID-19, Experts Deny Its Link With Alkaline Food",2020-03-30,The Quint,No,"Dr Shaheed Jameel, a leading virologist told The Quint that viruses do not have pH values."
https://www.thequint.com/news/webqoof/video-of-pigs-being-burnt-alive-in-pit-by-china-government-over-coronavirus-fact-check,"China Govt Killing Pigs Over Fear of Coronavirus? No, Video is Old",2020-03-11,The Quint,No,The rather graphic video shows a large number of pigs  in a pit being burned alive.
https://www.thequint.com/news/webqoof/mass-graves-in-italy-over-covid-19-deaths-no-its-a-movie-scene-fact-check,Film Scene Shared as Mass Graves in Italy Due to COVID-19 Deaths,2020-03-24,The Quint,No,The image is taken from a 2011 film ‘Contagion’ directed by Steven Soderbergh.
https://www.thequint.com/news/webqoof/doctored-video-of-saddam-hussein-used-to-claim-usa-threatened-iraq-with-cornaivrus-in-1990,Did Saddam Say US Threatened Iraq With Coronavirus in 1990s? No!,2020-03-20,The Quint,No,The viral video is a doctored version of the original video shared by Associated Press in 2015. 
https://www.thequint.com/news/webqoof/photos-from-aftermath-of-earthquake-croatia-shared-as-effect-of-coronavirus-in-italy-fact-check,"This is Not Corona-Hit Italy, the Photos are of Croatia Earthquake",2020-03-27,The Quint,No,Many have shared these photos on social media claiming that they show the havoc coronavirus has wreaked in Italy.
https://www.thequint.com/news/webqoof/old-delhi-inderlok-video-passed-off-as-situation-right-now-in-the-area-fact-check,Old Video of Delhi’s Inderlok Passed off as Situation ‘Right Now’,2020-02-26,The Quint,Yes,DCP North Delhi told The Quint that situation was peaceful and that the incident took place two months ago.
https://www.thequint.com/news/webqoof/morphed-image-used-to-claim-wilson-gifted-to-tom-hanks-coronavirus-fact-check-cast-away,COVID-19: Morphed Image Used to Claim ‘Wilson’ Gifted to Tom Hanks,2020-03-13,The Quint,No,Tom Hanks was seen holding the volleyball seen in the viral image at a New York Rangers game in 2015.
https://www.thequint.com/news/webqoof/alleged-data-leak-by-tencent-revealing-over-24000-deaths-in-china-due-to-coronavirus-fact-check,"Doctored Screenshots Claim China’s Coronavirus Deaths Over 24,000",2020-03-11,The Quint,No,"There have been claims that a data leak by website Tencent shows that deaths due to coronavirus have crossed 24,000."
https://www.thequint.com/news/webqoof/audio-clip-on-cure-for-covid-19-falsely-linked-to-medanta-naresh-trehan-fact-check,Audio on COVID-19 ‘Cure’ Falsely Linked to Medanta Hospital’s MD,2020-03-31,The Quint,No," Medanta Hospital said that the audio clip is being falsely attributed to Dr Naresh Trehan, Medanta’s MD."
https://www.thequint.com/news/webqoof/bhopal-video-passed-off-as-cleaning-of-taj-mahal-underway-before-trump-visited-agra-fact-check,"Taj Mahal Being Cleaned Just Before Trump’s Visit? No, It’s Fake",2020-02-24,The Quint,No,The video is of a Taj-Mahal like structure in People’s Mall in Bhopal.
https://www.thequint.com/news/webqoof/girl-made-dsp-for-a-day-used-to-claim-first-muslim-sp-of-maharashtra-fact-check,Girl Made DSP for a Day Used to Show Muslim SP Didn't Wear Uniform,2020-03-17,The Quint,No,The girl seen in the video was made the district superintendent of police for one day in Maharashtra’s Buldhana.
https://www.thequint.com/news/webqoof/bjp-mla-anil-upadhyay-shot-at-gandhi-effigy-no-it-was-hindu-mahasabha-leader-fact-check,Fictitious MLA Anil Upadhyay Revived Over Gandhi Effigy Shooting,2020-02-05,The Quint,No,"The video is actually of a Hindu Mahasabha leader who, in January 2019, had recreated Gandhi’s assassination."
https://www.thequint.com/news/webqoof/image-of-man-suffering-from-plague-is-being-shared-as-hands-burnt-for-burning-quran-fact-check,"God Punishes Man for Blasphemy? Well, Images are Unrelated",2019-12-03,The Quint,No,Image of man suffering from plague is being shared as hands burnt for burning Quran. 
https://www.thequint.com/news/webqoof/video-claims-hindu-women-wearing-burqas-shouting-pro-pakistan-slogans-at-anti-caa-protests-lucknow-fact-check,"Hindu Women Masquerade as Muslims at CAA Protests? No, Fake Claim!",2020-01-30,The Quint,Yes,The message claims that two burqa-clad women were shouting pro-Pakistan slogans at the anti-CAA protest in Lucknow.
https://www.thequint.com/news/webqoof/fake-claims-about-dog-meat-being-seized-at-bihar-railway-station-by-cops-go-viral-fact-check,Fake Claims Of Cops Seizing Dog Meat at Bihar Railway Stn Go Viral,2019-12-02,The Quint,No,An image of cops seizing dog meat at a railway station is doing the rounds on social media with misleading claims. 
https://www.vishvasnews.com/politics/rahul-gandhi-fake-tweet-viral-name-of-cab/,Fact Check : नागरिकता संशोधन विधेयक पर राहुल गांधी के नाम से वायरल हुआ फर्जी ट्वीट,2019-12-11,Vishvas News,Yes,Claim Review : दावा किया जा रहा है कि राहुल गांधी ने नागरिकता बिल को लेकर विवादित ट्वीट किया
https://www.vishvasnews.com/viral/fact-check-fake-news-about-himalaya-drup-company-viral/,Fact Check: हिमालया कंपनी के सीईओ की तस्वीर गलत नाम और दावे के साथ हो रही है वायरल,2020-03-18,Vishvas News,No,Claim Review : This is Mohammed Menal. He is the owner of Himalaya Ayurvedic products. He donates 10% of his income to Jihadist’s.
https://www.vishvasnews.com/viral/fact-check-the-image-of-floating-rock-is-photoshopped/,Fact Check: हवा में तैरती चट्टान की यह तस्वीर फोटोशॉप्ड है,2019-12-09,Vishvas News,No,"Claim Review : Floating Rock"" in Jerusalem floating in air from thousands of years After many researches still there is no explanation on it !Amazing!!!! — feeling Amazing ."
https://www.vishvasnews.com/politics/quick-fact-check-these-claims-regarding-pungnur-cow-are-fake/,"        Quick Fact Check: नहीं चढ़ाया जाता तिरुपति मंदिर में सिर्फ एक विशेष गाय का दूध, पुंगनूर गाय को लेकर वायरल दावा गलत है      ",2020-02-11,Vishvas News,No,Claim Review : इस गाय की कीमत है 12 करोड़ रूपये और यह प्रतिदिन करीब 100 लीटर दूध देती है। यह पुंगनुर गाय है। केवल इसी गाय के दूध से ही तिरुपति भगवान का अभिषेक होता है।इसको देखना बहुत ही शुभ माना गया है। ज्यादा से ज्यादा #शेयर करे ताकि ओर भी दर्शन कर सके
https://www.vishvasnews.com/english/health/fact-check-post-claiming-cocaine-kills-coronavirus-is-fake/,Fact Check: Post claiming cocaine kills coronavirus is fake,2020-02-18,Vishvas News,No,Claim Review : cocaine kills coronavirus
https://www.vishvasnews.com/english/health/fact-check-post-claiming-weed-kills-coronavirus-is-fake/,Fact Check: Post claiming weed kills coronavirus is fake,2020-02-13,Vishvas News,No,Claim Review : Weed kills coronavirus
https://www.vishvasnews.com/society/fact-check-no-corona-virus-in-fish-in-madhya-pradesh/,Fact Check: अनूपपुर में मछलियों में कोरोना वायरस फैलने की खबर झूठी है,2020-03-19,Vishvas News,No,Claim Review : दावा किया जा रहा है कि मछली में कोरोना वायरस पाया गया
https://www.vishvasnews.com/politics/fact-check-photo-of-obama-holding-ambedkars-photo-is-fake/,Fact Check: ओबामा की तस्वीर में आंबेडकर की फोटो को चिपकाया गया है,2020-02-04,Vishvas News,No,"Claim Review : हमें गर्व है कि आंबेडकर जैसा महान छात्र हमारी यूनिवर्सिटी से पढ़ कर गया। उसने भारत का संविधान बना कर इस देश पर बड़ा उपकार किया है। बराक ओबामा, राष्ट्रपति सयुंक्त राष्ट्र अमेरिका।"
https://www.vishvasnews.com/viral/fact-check-no-rbi-has-not-released-1000-rupess-note/,"        Fact Check: RBI ने नहीं जारी किया 1000 रुपये का नया नोट, फर्जी तस्वीर हो रही वायरल      ",2020-03-02,Vishvas News,No,Claim Review : करेंसी मार्केट में आया 1000 रुपये का नया नोट
https://www.vishvasnews.com/english/health/fact-check-post-claiming-alcohol-kills-coronavirus-is-fake/,Fact Check: Post claiming alcohol kills coronavirus is fake,2020-03-02,Vishvas News,No,Claim Review : Alcohol kills coronavirus
https://www.vishvasnews.com/politics/fact-check-photoshoped-photo-of-uddhav-thackeray-house-matoshree-viral/,"        Fact Check : उद्धव ठाकरे के घर ‘मातोश्री’ की फोटोशॉप्‍ड तस्‍वीर वायरल, असली फोटो में सोनिया नहीं, बाल ठाकरे मौजूद थे      ",2019-12-05,Vishvas News,No,Claim Review : दावा किया जा रहा है कि मातोश्री के बाहर सोनिया गांधी का कटआउट लगा
https://www.vishvasnews.com/english/health/fact-check-misinformation-related-to-coronavirus-outbreak-getting-viral/,"        Fact Check: Neither this video shows effects of Coronavirus nor you need to avoid ice-cream, cold drink for 90 days﻿      ",2020-01-28,Vishvas News,No,"Claim Review : one should avoid cold drinks, ice creams, any type of preserved foods, milkshake, etc. older than 48 hours, for at least 90 days from today as you can be affected with coronavirus"
https://www.vishvasnews.com/politics/old-photo-of-hukumdev-and-smriti-irani-viral-name-of-chinyamand/,"        Fact Check : स्मृति ईरानी चिन्‍मयानंद का नहीं, हुकुमदेव का अभिवादन कर रही थीं      ",2019-12-18,Vishvas News,No,Claim Review : दावा किया जा रहा है कि तस्‍वीर में स्मृति ईरानी चिन्‍मयानंद से आशीर्वाद ले रही हैं।
https://www.vishvasnews.com/politics/fact-check-fake-image-of-indian-airforce-trishul-formation-going-viral/,Fact Check: यह तस्वीर भारतीय एयरफोर्स विमान द्वारा बनाये गए त्रिशूल की नहीं है,2020-02-10,Vishvas News,No,Claim Review : TRISHUL formation by 3 Sukhoi 30 MKI aircraft at R Day 2020
https://www.vishvasnews.com/politics/old-video-of-bhilwara-viral-name-of-cab-protest-in-delhi/,"        Fact Check : दिल्‍ली में नहीं हुई थी बुजुर्ग व्‍यक्ति की पिटाई, वायरल वीडियो भीलवाड़ा की पुरानी घटना का है      ",2019-12-26,Vishvas News,Yes,Claim Review : दावा किया जा रहा है कि दिल्‍ली में सीएए आंदोलन के दौरान एक बुजुर्ग को पीटा गया।
https://www.vishvasnews.com/politics/fact-check-this-coin-with-lord-ramas-image-is-not-real/,Fact Check: भगवान राम की छवि वाले यह सिक्के कभी भी भारतीय मुद्रा का हिस्सा नहीं थे,2020-02-03,Vishvas News,No,"Claim Review : यह एक संयोग ही कहा जाएगा कि सन् 1818 में जो 2 आना का सिक्का होता था उसमें राम, लक्ष्मण, जानकी, भरत, शत्रुघ्न, हनुमान सब की प्रतिमा होती थी और उस समय हमारे देश में अंग्रेजों का शासन था और उस सिक्के के दूसरे तरफ कमल का फूल बना हुआ था व दीप प्रज्वलित किया गया था।"
https://www.vishvasnews.com/english/health/fact-check-post-claiming-combiflam-can-kill-you-is-misleading/,Fact Check: Post claiming Combiflam can kill you is fake,2019-12-24,Vishvas News,No,Claim Review : Popping a combiflam can kill you
https://www.vishvasnews.com/english/viral/fact-check-beware-fake-sms-on-paytm-kyc-suspension-viral/,Fact Check: Beware! Fake SMS on Paytm KYC Suspension viral,2020-01-03,Vishvas News,No,Claim Review : Paytm KYC suspended and account will be blocked within 24 hours
https://www.vishvasnews.com/viral/quick-fact-check-no-match-stick-powder-cannot-cure-scorpian-bite/,"        Quick Fact Check: माचिस की तीली का पाउडर नहीं कर सकता बिच्छू के डंक का इलाज, फेक पोस्ट फिर से वायरल      ",2020-03-04,Vishvas News,No,Claim Review : माचिस की पांच सात तीलियों का मसाला पानी में घिस कर बिच्छू के काटे हुए स्थान पर लगाएं। इसे लगाते ही बिच्छू का जहर उतर जाता है।
https://www.vishvasnews.com/politics/bjp-mla-did-not-demolish-ambedkar-statue-incident-two-years-old/,"        Quick Fact Check : भाजपा विधायक ने नहीं गिराई थी अंबेडकर की मूर्ति, घटना दो साल पुरानी      ",2020-01-28,Vishvas News,No,Claim Review : दावा किया जा रहा है कि भाजपा विधायक करणी सिंह ने अंबेडकर की मूर्ति गिरा दी
